ticket_id,customer_id,order_id,product_id,created_at,channel,subject,message,category,subcategory,intent,priority,sentiment,assigned_team,status,resolution,resolution_code,resolution_time_minutes,escalated,escalation_reason,customer_satisfaction,first_response_time_minutes
TKT-0941,CUS-0959,,,2025-08-08T00:00:00Z,email,Return request for recent order,I opened the box but decided the product isn't what I need. Can I still return it even though it's been opened?,returns,policy,initiate_return,P2,negative,returns_support,waiting_for_customer,,,,false,,,192
TKT-0942,CUS-0862,ORD-03072,,2025-04-10T00:00:00Z,email,Payment problem on my account,I'm getting an error message saying my billing address doesn't match. I've confirmed it's correct.,payments,authorization,invoice_request,P3,neutral,billing_support,open,,,,false,,,79
TKT-0943,CUS-0828,ORD-04756,PROD-093,2024-11-03T00:00:00Z,web,Question about my order,My order shows as processing but I haven't received any shipping confirmation email yet.,orders,cancellation,check_order_status,P0,neutral,general_support,closed,Order confirmed active; shipping label generated.,CONFIRMED,1360,true,Customer requested supervisor,4,102
TKT-0944,CUS-0101,,,2025-02-18T00:00:00Z,email,Account access issue,I want to remove a saved payment method from my account but can't find the option.,account,password,close_account,P3,negative,general_support,resolved,Email address updated successfully.,2FA_ENABLED,353,false,,2,51
TKT-0945,CUS-0209,,PROD-056,2025-12-09T00:00:00Z,email,Question about my order,My order shows as processing but I haven't received any shipping confirmation email yet.,orders,cancellation,report_wrong_item,P2,neutral,general_support,resolved,Order successfully cancelled. Refund initiated.,MODIFIED,377,false,,4,136
TKT-0946,CUS-0591,,PROD-070,2025-06-04T00:00:00Z,email,Technical support needed,I followed the setup instructions but the device isn't being recognized by my computer.,technical,setup,software_issue,P1,angry,technical_support,resolved,Remote diagnostic completed. Factory reset recommended and performed.,ESCALATED_ENGINEERING,978,false,,2,145
TKT-0947,CUS-0019,,PROD-094,2025-07-23T00:00:00Z,email,Warranty claim request,My product stopped working and it's still under the manufacturer's warranty. How do I file a claim?,warranty,replacement,extend_warranty,P2,negative,returns_support,waiting_for_customer,,,,false,,,69
TKT-0948,CUS-0986,,PROD-002,2024-12-24T00:00:00Z,web,Question about my order,"I received a confirmation email but when I check my account, I don't see the order listed.",orders,wrong_item,cancel_order,P2,positive,general_support,waiting_for_customer,,,,false,,,28
TKT-0949,CUS-0270,,PROD-021,2025-09-03T00:00:00Z,email,Return request for recent order,I received the wrong item in my shipment. I ordered a blue model but got a red one. Can I exchange or return it?,returns,policy,check_return_eligibility,P1,angry,returns_support,resolved,Return label issued. Customer to ship item within 7 days.,REPLACEMENT_SENT,526,false,,5,64
TKT-0950,CUS-0437,,,2024-07-14T00:00:00Z,web,Refund not received / billing issue,I returned two items from the same order. I only received a refund for one. What happened to the other?,refunds,timeline,partial_refund_request,P3,negative,billing_support,waiting_for_customer,,,,true,Customer requested supervisor,,168
TKT-0951,CUS-0347,ORD-04497,PROD-011,2025-06-12T00:00:00Z,web,Return request for recent order,My item arrived defective straight out of the box. I haven't even used it. What's the fastest way to get a replacement?,returns,exchange,return_status,P2,positive,returns_support,closed,Return label issued. Customer to ship item within 7 days.,RETURN_APPROVED,1085,false,,3,137
TKT-0952,CUS-0992,,PROD-051,2025-07-24T00:00:00Z,web,Warranty claim request,I'd like to extend my warranty before it expires. What options are available?,warranty,status,warranty_claim,P3,negative,returns_support,open,,,,false,,,55
TKT-0953,CUS-0585,,PROD-068,2025-02-28T00:00:00Z,web,Security concern — urgent,I received a notification about a login from a location I've never been to. I think my account is compromised.,security,data,account_compromise,P3,negative,security_support,open,,,,false,,,154
TKT-0954,CUS-0615,,PROD-089,2025-09-19T00:00:00Z,phone,Return request for recent order,The laptop I bought 26 days ago isn't working properly. I'd like to initiate a return. Is it within the return window?,returns,damaged,report_damaged_item,P3,angry,returns_support,open,,,,false,,,98
TKT-0955,CUS-0148,,,2025-09-29T00:00:00Z,email,Refund not received / billing issue,"I disputed a charge and the bank said it was resolved, but I don't see the credit on my account yet.",refunds,cancellation,dispute_charge,P2,neutral,billing_support,open,,,,true,Customer requested supervisor,,82
TKT-0956,CUS-0492,,,2025-10-28T00:00:00Z,chat,Account access issue,I'm locked out of my account after too many failed login attempts. How do I unlock it?,account,password,account_locked,P2,negative,general_support,in_progress,,,,true,Security concern flagged,,51
TKT-0957,CUS-0517,,PROD-040,2024-12-23T00:00:00Z,email,Refund not received / billing issue,I cancelled my order within minutes of placing it but I was still charged. When will I receive my refund?,refunds,partial,dispute_charge,P2,negative,billing_support,resolved,Full refund approved for cancelled order.,DUPLICATE_REVERSED,1334,false,,2,111
TKT-0958,CUS-0057,ORD-01771,,2025-09-09T00:00:00Z,chat,Product question / issue,I'm trying to determine if this laptop is compatible with the external monitor I already own.,products,defect,product_recommendation,P3,neutral,technical_support,resolved,Missing accessory dispatched as separate shipment.,INFO_PROVIDED,461,true,Customer requested supervisor,4,73
TKT-0959,CUS-0382,ORD-04632,PROD-071,2024-11-10T00:00:00Z,email,Account access issue,I'm not receiving order confirmation emails even though my address is correct.,account,profile,account_locked,P1,negative,general_support,resolved,Password reset email resent. Customer advised to check spam folder.,ACCOUNT_UNLOCKED,1352,false,,5,183
TKT-0960,CUS-0845,,PROD-070,2024-11-14T00:00:00Z,phone,Product question / issue,Can you help me understand the difference between the two models I'm considering?,products,compatibility,product_recommendation,P2,angry,technical_support,resolved,Compatibility confirmed with customer's existing setup.,REGISTRATION_DONE,208,false,,4,160
TKT-0961,CUS-0295,,,2025-05-24T00:00:00Z,email,Return request for recent order,I received a damaged item in my order. The packaging was intact but the product itself is cracked. I need to return it.,returns,exchange,report_damaged_item,P2,negative,returns_support,open,,,,false,,,199
TKT-0962,CUS-0471,,PROD-042,2024-09-12T00:00:00Z,email,Payment problem on my account,I was charged a different amount than what was shown at checkout. There seems to be a discrepancy.,payments,authorization,update_payment_method,P2,negative,billing_support,closed,Customer advised to contact bank; charge appears to be a temporary authorization hold.,AUTHORIZATION_HOLD,1376,false,,1,121
TKT-0963,CUS-0801,ORD-02765,,2024-06-26T00:00:00Z,web,Warranty claim request,I need to check if my product is still under warranty. I've had it for about 12 months.,warranty,coverage,extend_warranty,P3,negative,returns_support,resolved,Device sent for repair under warranty. ETA 7-10 business days.,WARRANTY_EXTENDED,1377,false,,3,150
TKT-0964,CUS-0976,,,2024-12-13T00:00:00Z,email,Account access issue,I want to remove a saved payment method from my account but can't find the option.,account,profile,update_profile,P2,negative,general_support,waiting_for_customer,,,,false,,,166
TKT-0965,CUS-0940,,PROD-045,2025-12-11T00:00:00Z,chat,Refund not received / billing issue,My order was cancelled but the payment hasn't been refunded to my account yet. It's been 12 days.,refunds,cancellation,partial_refund_request,P2,positive,billing_support,resolved,Duplicate charge reversed. Credit will appear within 3-7 business days.,DUPLICATE_REVERSED,309,true,Issue unresolved after multiple contacts,3,86
TKT-0966,CUS-0606,,PROD-009,2025-07-01T00:00:00Z,chat,Return request for recent order,I opened the box but decided the product isn't what I need. Can I still return it even though it's been opened?,returns,policy,report_damaged_item,P1,positive,returns_support,resolved,Full refund processed after confirming item condition.,ENTERPRISE_RETURN,840,false,,3,139
TKT-0967,CUS-0184,,,2025-11-27T00:00:00Z,email,Security concern — urgent,I received an email claiming to be from Acme Store asking for my password. I think it's a phishing attempt.,security,data,data_breach_concern,P2,negative,security_support,waiting_for_customer,,,,false,,,52
TKT-0968,CUS-0298,ORD-00692,PROD-062,2024-11-08T00:00:00Z,email,Question about my order,"I received a confirmation email but when I check my account, I don't see the order listed.",orders,missing_item,missing_item,P2,negative,general_support,resolved,Order confirmed active; shipping label generated.,RESHIPPED,71,true,Policy exception required,4,200
TKT-0969,CUS-0356,ORD-04900,,2025-12-22T00:00:00Z,web,Warranty claim request,The product was repaired under warranty but the same issue has returned. What are my options?,warranty,extension,warranty_replacement,P3,negative,returns_support,closed,Warranty extended by 12 months as goodwill gesture.,WARRANTY_REPLACEMENT,159,true,Customer expressed extreme dissatisfaction,5,200
TKT-0970,CUS-0196,,PROD-009,2024-06-21T00:00:00Z,phone,Refund not received / billing issue,I'm seeing a pending charge that I don't recognize. I never placed an order for this amount.,refunds,refund_status,dispute_charge,P2,angry,billing_support,in_progress,,,,false,,,186
TKT-0971,CUS-0144,,,2024-06-13T00:00:00Z,web,Product question / issue,The product description says it includes a charging cable but mine didn't come with one.,products,inquiry,product_inquiry,P2,neutral,technical_support,open,,,,false,,,2
TKT-0972,CUS-0771,,,2024-10-10T00:00:00Z,email,Account access issue,I need to update my billing address. I've moved and need to update my details.,account,email,account_security,P3,neutral,general_support,resolved,Two-factor authentication enabled on customer's account.,EMAIL_UPDATED,1046,false,,5,142
TKT-0973,CUS-0249,,PROD-067,2025-11-05T00:00:00Z,email,Payment problem on my account,I'd like to split my payment across two different cards. Is that an option?,payments,authorization,update_payment_method,P3,negative,billing_support,in_progress,,,,false,,,220
TKT-0974,CUS-0910,ORD-03815,,2025-01-30T00:00:00Z,web,Question about my order,I ordered the wrong size/color variant. Can this be changed or do I need to cancel and reorder?,orders,missing_item,report_wrong_item,P2,angry,general_support,waiting_for_customer,,,,false,,,180
TKT-0975,CUS-0871,,,2024-07-14T00:00:00Z,chat,Issue with my shipment — order help needed,I placed an order 22 days ago and my package hasn't arrived yet. The tracking number shows it's still in transit. Can you help?,shipping,failed_delivery,report_delayed_delivery,P3,negative,shipping_support,resolved,Provided tracking information and escalated to carrier for priority tracing.,REFUNDED,577,false,,4,178
TKT-0976,CUS-0499,,,2024-06-16T00:00:00Z,chat,Product question / issue,Can you help me understand the difference between the two models I'm considering?,products,inquiry,product_compatibility,P2,neutral,technical_support,closed,Compatibility confirmed with customer's existing setup.,COMPATIBILITY_CONFIRMED,1220,false,,5,106
TKT-0977,CUS-0051,,PROD-062,2025-07-03T00:00:00Z,chat,Security concern — urgent,I want to report a suspicious seller listing on your platform that seems fraudulent.,security,fraud,unauthorized_access,P3,negative,security_support,waiting_for_customer,,,,true,Policy exception required,,112
TKT-0978,CUS-0846,ORD-01006,,2025-09-22T00:00:00Z,web,Product question / issue,The product description says it includes a charging cable but mine didn't come with one.,products,compatibility,product_defect,P3,neutral,technical_support,closed,Missing accessory dispatched as separate shipment.,COMPATIBILITY_CONFIRMED,1265,false,,2,204
